0.000000000000000000e+00,4.936163873180835537e+01,6.885777300129322498e+01,3.285442521694080398e+01,1.339233983659886462e+01,4.299427265920840568e+01,1.179417909320811120e+01,7.008858752174441520e+01,6.559059389131621742e+01,4.606895193886812478e+01,1.073444180093749978e+01,5.163068830408818144e+01,7.963761537728984763e+01,1.263528146131993068e+01,1.785612703662551226e+01,3.544869317573517975e+01,2.518145099199445980e+01,7.465628499107651805e+01,6.957520924284439445e+01,4.256141880292041435e+01,4.395953927829970098e+01,5.296555047068947886e+01,6.363001260803240910e+01,5.865513926295685110e+01,4.013453900221679760e+01,8.073157045409101329e+01,4.175426608274229068e+01,5.201764168187059312e+01,6.940423183623369141e+01,9.172281393635159930e+00,6.419233034398924076e+01,1.359169293524827182e+01,3.126653344106880539e+01,6.927229905794612819e+01,5.188617536533587327e+01,5.497211562791831341e+01,2.268040629918937867e+01,3.577950233029422122e+01,4.928438434126589840e+01,4.385484645401064085e+01,3.502819712813649033e+01,5.654597374893617712e+01,4.449630561801657791e+01,4.974930641060709036e+01,1.950767210472344715e+01,6.327562317517843837e+01,2.588954882507618294e+01,3.880953537432036171e+01,3.386017622594258114e+01,9.997349560797896828e+00,6.832020236508952848e+01,6.140451404042552497e+01,6.238847095443141910e+01,8.399686043752399200e+01,4.238429023788697947e+01,7.217094858635685739e+01,1.824262765027605582e+01,2.491730501310412649e+01,1.764635808225382263e+01,4.810451679461137076e+01,5.208747862742337986e+01,3.153794408545205741e+01,7.671787376891043664e+01,5.719892781232029222e+01,4.851589334757439786e+01,3.750759794349461629e+01,3.405162057754738925e+01,6.882714245065145064e+01,7.049573675716122700e+00,6.102601020911651375e+01,4.084945014527085760e+01,1.084209127796994743e+01,1.913335751435506182e+01,4.748876740787689243e+01,3.892979091243417145e+01,6.377629369498917811e+01,7.210466751012565112e+01,5.376871450102131433e+01,2.021522178854132079e+01,3.497125069548047804e+01,7.927272465369370025e+01,7.211641743984532127e+01,2.647881228207088711e+01,4.287871953322845542e+01,4.079842010733224100e+01,3.779638869648829314e+01,5.761146853415114322e+01,7.838154053555768996e+01,8.262869506651466622e+01,4.215560527270591251e+01,5.190031980271458423e+01,6.466010434916225336e+01,8.539413263670324739e+01,4.161342283600797742e+01,7.303025618726096013e+01,5.077037784636118545e+01,2.745981057156164340e+01,6.061161898226416156e+01,4.081252997906150171e+01,7.017354249189558857e+00
4.936163873180835537e+01,0.000000000000000000e+00,2.032517331705093255e+01,5.223628480595932899e+01,9.055343918513156609e+01,3.957308262577652158e+01,3.477641978786252253e+01,4.066689009943240762e+01,1.947152611819272039e+01,5.649727656704982337e+00,4.187470691453327731e+01,5.673361489039209005e+01,4.797565729786838062e+01,8.728054813395331735e+01,4.035089289673737056e+01,6.769446277391807598e+01,5.657042104097810409e+01,3.129862987650435002e+01,8.159585105796199400e+01,2.759244980906353106e+01,5.295734297324410278e+01,7.159872831668926096e+01,2.182902239783443221e+01,3.443450325287463443e+01,1.540744080663223592e+01,5.978387026822845485e+01,4.389925333708350053e+01,9.187803422514396345e+01,4.601383348446280053e+01,6.399562914139797698e+01,6.090109691692252625e+01,4.878198496731133815e+01,3.149414253428983557e+01,6.690617688400227792e+01,5.213192512652589272e+01,5.651070140759081539e+01,5.471098491949641129e+01,6.923056662759383073e+01,6.527178021877284664e+01,6.770342276317379060e+01,8.845201130604435491e+01,3.423948746819259270e+01,3.500133757427791181e+01,6.221223321738628442e+01,4.046925860639927919e+01,2.789209142784942230e+01,6.979933981029282108e+01,2.915814376175109146e+01,6.570215844936559080e+00,3.843470748427090911e+01,6.923965188074834032e+01,4.115445482237927877e+01,5.661012714438471249e+01,2.537330774475602269e+01,9.763113791187400636e+01,1.508773370335957154e+01,4.964325042135474320e+01,5.602934925182691472e+01,1.730517893958353781e+01,6.374005045678407555e+01,2.737343236751486586e+01,6.791072290213628548e+01,5.204378929598907888e+01,4.917686923367578800e+01,4.889336532974900251e+01,4.603945343138062896e+01,4.612938981704381547e+01,4.686283341468433861e+01,8.028085816201386393e+00,3.982561181443798404e+01,4.350076028115223892e+01,1.134484985315674166e+01,3.271859411003674012e+01,3.317640711120635899e+01,6.695545811410528358e+01,5.061118618863799412e+01,4.366409760086886394e+01,5.709189747964617823e+01,5.322416008827120493e+01,1.834376057427015994e+01,5.166038043430346249e+01,5.531134791009285578e+01,6.677191977202309658e+01,5.703463124984532584e+01,5.967646467430327561e+01,4.872308645202199529e+01,7.668592349302113576e+01,6.933305312075515303e+01,3.969876807809770725e+01,5.793321631405741812e+01,3.126854666886351097e+01,8.453863948315525079e+01,6.733192015016388154e+01,5.662583079566067568e+01,3.199340068727177666e+01,5.449004041315534153e+01,7.504806286708603125e+01,5.582772265407462697e+01,5.458299343254878266e+01,5.785591162537518528e+01
6.885777300129322498e+01,2.032517331705093255e+01,0.000000000000000000e+00,7.209966817932499339e+01,5.580615124734549681e+01,1.635655222817213073e+01,1.435448085035325150e+01,5.025527585327331792e+01,2.942215971464833757e+01,1.752661345373797275e+01,7.122856135583897697e+01,7.889013386214190859e+01,3.403571934882199201e+01,1.424296950732360223e+01,3.775531975198367007e+01,1.357883487683598034e+01,2.796479099421622294e+01,5.315080002561336414e+01,5.039349430057662005e+01,8.060815498348301844e+01,7.830240677286366235e+01,3.663160545199827567e+01,2.618210400796684567e+01,4.429908056853852827e+01,3.407285531320363248e+01,4.117155009302418023e+01,8.615237549671260808e+01,2.630273498661333420e+01,9.182847036286737819e+01,3.189972547244329348e+01,5.250264031612383775e+01,7.100499140844911494e+01,3.884565589002177433e+01,5.281595469358193640e+01,5.990824609160892322e+01,8.605457825446413267e+01,2.368562521175292801e+01,1.750781691777985571e+01,7.334457313821312141e+01,5.483552774323250389e+01,8.510582082861789388e+01,7.522817054159781947e+01,5.226060546091655112e+01,5.648329280560685106e+01,1.349987693635782016e+01,6.102102865522592623e+01,6.703748292702675826e+01,8.158260313393920171e+01,9.368421166856268201e+01,4.906878145159559779e+01,5.766256519227036392e+01,4.806123792211498369e+01,7.482222572859004117e+01,5.417089200180463848e+01,5.659963560790679082e+01,3.978557601188860815e+01,5.330494876153520067e+01,6.321603792877340311e+01,4.237849375713034306e+01,1.177121625918910297e+01,7.449823905518573497e+01,6.563663760754997156e+01,5.324117237217577525e+01,5.042892063664132252e+01,5.427398796792712687e+01,6.095728443053670276e+01,5.338643933540372188e+01,5.430163969153093717e+01,2.929930688569607256e+01,1.698597345529361036e+01,8.212019628828068107e+01,8.851459413994430747e+01,6.942722927435514180e+01,5.960029287183984081e+01,5.441656871022797048e+01,3.167360892504925474e+01,6.908155463050437106e+01,6.491052443093923330e+01,8.449376081004280081e+01,5.347939299818703773e+01,4.954153713892596755e+01,3.666062100295120274e+01,6.579847727579480932e+01,4.043226832536720394e+01,5.829024928648840387e+01,1.624974822024457666e+01,6.650980470829409796e+01,4.356476256155139026e+01,3.867453916032358308e+01,6.872491440047011224e+01,3.808167345831290618e+01,1.849267716808354933e+01,7.123923281676431429e+01,6.053457544309974026e+01,3.467594230584474957e+01,5.418461174117100398e+01,4.731168772164328118e+01,4.683996475821662386e+01,3.799820864909904827e+01,1.214825350493531353e+01
3.285442521694080398e+01,5.223628480595932899e+01,7.209966817932499339e+01,0.000000000000000000e+00,7.773930279156255096e+01,8.953494318368180416e+01,3.059889338239798207e+01,2.325421470654095302e+01,7.024458674729008578e+01,4.298022215853038119e+01,5.876701627898106040e+01,5.055888106073957999e+01,1.786080788760868643e+01,7.532125131145502905e+01,7.872601124499786351e+01,5.210179617756274695e+01,3.850647519974880595e+01,3.430195009982671905e+01,2.303538804194737821e+01,1.470632409196551116e+01,4.023895001164242302e+01,7.067212828322601581e+01,3.543554708148454324e+01,2.902778032766470773e+01,6.348761809239773868e+01,8.477371700030815305e+01,4.387905717668273553e+01,3.177625345341567709e+01,6.914184942495354846e+01,3.354876669467662254e+01,4.929712721834846434e+01,5.979538738786311569e+01,4.394221042494604745e+01,2.225243095885776512e+01,1.903893409952127058e+01,4.020051680506056435e+00,5.692165644452067141e+01,7.770041294618377492e+01,7.302261652114916046e+01,1.786292055292028991e+01,3.261441004557764956e+01,3.274391809467553571e+01,5.704992041487105325e+01,5.126865948420137897e+01,3.814306143359426216e+01,3.146014417813586661e+01,5.051496036847296978e+01,3.237335140146362988e+01,2.859588370202255092e+01,4.694356550831119534e+01,4.244624707083899295e+01,5.964859753479369431e+01,6.897439702326911970e+01,5.304788631326023562e+01,1.633046942597545836e+01,5.693744513001031748e+01,3.443055879878978232e+01,4.219539169547612545e+01,8.787025503429816808e+01,4.782694599497004617e+01,5.031398672246923098e+01,7.757269451143078243e+01,5.564827108886261442e+01,6.634542825420747647e+01,9.078758984924365905e+01,2.020457565863081228e+01,8.847280481113548944e+01,6.060388291628106572e+01,3.334203388740404250e+01,3.595836854076006972e+01,4.366043129635917808e+01,3.192327769064261389e+01,1.080084645773116669e+01,7.864522532988023329e+01,2.416648160269358314e+01,2.282574015181453575e+01,8.750828729684468499e+01,1.933343855301844627e+01,5.670183969331953477e+01,5.447814621955487979e+01,5.227667731824094943e+01,3.752160187483571718e+01,5.055819291665507365e+01,5.484324934261454132e+01,6.385439772734086716e+01,8.884160432016000186e+01,2.222679118261934050e+01,2.113102189498378891e+01,8.719587837162526966e+01,7.822303258619655253e+01,7.147103363866973780e+01,5.665691520067962017e+01,4.270572986953568062e+01,6.425853894517028664e+01,3.242570001756722320e+01,9.302396601318820046e+01,4.539028893231403572e+01,6.164515965748788773e+01,7.147746450082794922e+01,6.581813574483149409e+01
1.339233983659886462e+01,9.055343918513156609e+01,5.580615124734549681e+01,7.773930279156255096e+01,0.000000000000000000e+00,7.911765645224147647e+01,2.586441810427950472e+01,4.192077942165038706e+00,6.664325422415207356e+01,2.600738356208691826e+01,5.651227057623026440e+01,9.726224703743770306e+01,7.210270428277553378e+01,6.430429577681657349e+01,6.495817655463231688e+01,4.172489675301779499e+01,1.854107206859685419e+01,3.871676764164060103e+01,5.135552886968868336e+01,7.503088853040338790e+01,5.341055630026035317e+01,7.924825478833221837e+01,4.184773363482712938e+01,7.145215770073603778e+01,3.705030013764476848e+01,3.781266904314387745e+01,2.247284342029865201e+01,8.297865412714094191e+01,4.390063890085914267e+01,3.231896557628141409e+01,3.605819884353007865e+01,5.125605812517743232e+01,6.493415260407664391e+01,1.648139160087028188e+01,4.190646322865123352e+01,8.001716611319008621e+01,1.500077213271689303e+01,8.850882072898255615e+01,4.855417503881878361e+01,4.654666501992013394e+01,1.214583739537662410e+01,6.430793749490513278e+01,2.449518891784324026e+01,6.015427069579261854e+01,9.016466880693079133e+01,7.231351801441246607e+01,8.692967941278273258e+01,5.863406100277144617e+01,6.007610956950834691e+01,5.072562375671748214e+01,8.242813088679550049e+01,4.397838716234728906e+01,7.019177241645877530e+01,6.712491673105743928e+01,2.334765952972772496e+01,4.044230430476930849e+01,3.044750912127813347e+00,6.935154147307666506e+01,2.212228942164306744e+01,1.134371042014836917e+01,1.416782398411944044e+01,3.909840952481329168e+01,4.211407688858992771e+01,4.854517178389967569e+01,5.134125742698308414e+01,2.336692751401435331e+01,4.074766719520999914e+01,6.656527063352358198e+01,3.317812684871690720e+01,6.148020828870790666e+01,1.854915901581141924e+01,6.176962211892098509e+01,4.911307969054387002e+01,4.685350908518012147e+01,4.484279977424908736e+01,7.760171203078098756e+01,2.010039217515091181e+01,3.050000189942935691e+01,5.445903039141787616e+01,2.872035946131581241e+01,6.009407430453109100e+01,7.497177956592710757e+01,5.615110550188846616e+01,3.372743999649492963e+01,5.218015298270323399e+01,5.296251118586004480e+01,2.522542180715439741e+01,2.754394089742562102e+01,8.194382989467214884e+01,7.497492234273912004e+01,5.451314368382551834e+01,3.808868451906339914e+01,6.070881336598623790e+01,4.707375597850116833e+01,3.188392781051214442e+01,3.688319903745001227e+01,6.205840153660857794e+01,2.158613341793215312e+01,7.683032916884673114e+01,9.520209238782099703e+01
4.299427265920840568e+01,3.957308262577652158e+01,1.635655222817213073e+01,8.953494318368180416e+01,7.911765645224147647e+01,0.000000000000000000e+00,6.874237113819677347e+01,9.067174939682743684e+01,8.439064640860317468e+01,8.101496316840041345e+01,6.379187849166373780e+01,2.995887970412778145e+01,8.523101108279988125e+01,8.691739240901307539e+01,2.636251490633616257e+01,2.165319033085908629e+01,4.505227709986941420e+01,4.608184624841794630e+01,8.815600060968228036e+01,1.805664820062109044e+01,6.783806664406242248e+01,3.520821355150277299e+01,9.442754976318425975e+01,6.214691472755179547e+01,7.234437071965045618e+01,2.925337916270343541e+01,4.656594491835102190e+01,5.425798981245554131e+01,5.192574938096093007e+01,4.623800061373727033e+01,8.237513644943784641e+01,7.184751936656383009e+01,9.176862429330401483e+01,4.557112393446726628e+01,7.888871029331451723e+01,7.847796410818402535e+01,5.186613723467487347e+01,5.682711016710029384e+01,7.115832146337650954e+01,3.100570438612973234e+01,6.130571340143087866e+01,6.368245568785435751e+01,3.567991031162993210e+01,3.790640020059400683e+01,6.529651384681622517e+01,3.252848815310540687e+01,5.077500585781099574e+01,5.491483011630550948e+01,5.348069395754372124e+01,4.696714401422890006e+01,3.076282212141207140e+01,4.820055468294312107e+01,4.672315390629817955e+01,5.504990212050093135e+01,8.866741484072844059e+01,2.961601158268616629e+01,3.690195380771146461e+01,1.514979499868522339e+01,4.246582758531377522e+01,6.235236387795811197e+01,8.340428682262640336e+01,1.997632655138009738e+01,5.444034513131141750e+01,2.326918254679212339e+01,6.214954525237653371e+01,7.002779193177600803e+01,2.582234940645926358e+01,6.295806121455090931e+01,8.526656518570284504e+01,2.042998161136701896e+01,4.481730581746765552e+01,4.281954433006528404e+01,2.936108988140170339e+01,7.690675616315805030e+01,5.418910473762370827e+01,9.482098903154664526e+01,4.116204098442651116e+01,4.814281393453333635e+01,3.030560082414453404e+01,6.270424462255697762e+01,4.143734854935378564e+01,7.932456139482218305e+01,3.769833949160981490e+01,2.686193560567480176e+01,4.242375863838056915e+01,4.893030799287900834e+01,2.457320011483881572e+01,3.200671289088664651e+01,4.872777986058280675e+01,3.923965390056591218e+01,2.435030472600880813e+01,4.687538247743381703e+01,1.333374935544144080e+01,2.461020263149577403e+01,6.537211688811814270e+01,4.714746294029350793e+01,7.221431990039880588e+01,1.766021695916924372e+01,4.935264097192096955e+01,2.200933024337460608e+01
1.179417909320811120e+01,3.477641978786252253e+01,1.435448085035325150e+01,3.059889338239798207e+01,2.586441810427950472e+01,6.874237113819677347e+01,0.000000000000000000e+00,3.465952937463421790e+01,7.202976820978761907e+01,7.551495992079836128e+01,3.689653804185783059e+01,5.998370778613214327e+01,6.573198936334628684e+01,4.009333671304466407e+01,8.595801638552973145e+01,7.517697729551748864e+01,6.902353541492162847e+00,4.615577215116114473e+01,7.351170157045791598e+01,8.539007523252617204e+01,3.205447787489413258e+01,5.355979687168929360e+01,3.286284425900809936e+01,2.893788366134294066e+01,4.939671286145983231e+01,6.133806142462843525e+01,2.584198457687236328e+01,4.366698882090305034e+01,4.000117214874558158e+01,6.146937658898858814e+01,8.106697315669919135e+01,8.102806911297571446e+01,6.867947564289063678e+01,4.550617626148710571e+01,4.851846529676350883e+01,7.118455055291671840e+01,6.807682884628059128e+01,4.933148960881158018e+01,3.534873576186170396e+01,4.484613538138015087e+01,1.946200972490848713e+01,6.454724898837551450e+01,4.015133385554486267e+01,4.051572743807419386e+01,5.366995424359606659e+01,8.135049517715890488e+01,7.212590403819294238e+01,7.334227044949830088e+01,4.363463097125136869e+01,7.334765730270764550e+01,4.347000658347870683e+01,4.546926690762460055e+01,6.958689400206583286e+01,6.131553762339869706e+01,7.006451791450788846e+01,3.192772894952160101e+01,5.788522158485532287e+01,6.313017689095177332e+01,4.966010261399766534e+01,5.112821186850020183e+01,4.400449391435004998e+01,7.410738235410114783e+01,4.350052112910736923e+01,3.101750871015442712e+01,2.193509854103630019e+01,4.648554108118593575e+01,1.915738694737516212e+01,5.475750603615971812e+01,4.657057347728710539e+01,2.617470534129005699e+01,3.566966943520462507e+01,4.651659906241395248e+01,1.706673037923711433e+01,6.803590002413193361e+01,5.423040215547716514e+01,7.001947467014818471e+01,1.542213892558182486e+01,4.786383351110338680e+01,8.452428744703070151e+01,5.004397557903640603e+01,7.878713005861817464e+01,2.320817287417878916e+01,1.532157787732405296e+01,4.265178680976683978e+01,4.692150858479583775e+01,2.821936582704195828e+01,6.313910530260149301e+01,5.144542010822087974e+01,5.942094185268601336e+01,4.154608744274513299e+01,3.158570324543702768e+01,2.886481696895859983e+01,5.068432145561271085e+01,2.511747138323411122e+01,1.776873192910278831e+01,3.528233229340396093e+01,5.534736932044667412e+01,2.954755125585947084e+01,4.493509632630621553e+01,6.647300133658922050e+01
7.008858752174441520e+01,4.066689009943240762e+01,5.025527585327331792e+01,2.325421470654095302e+01,4.192077942165038706e+00,9.067174939682743684e+01,3.465952937463421790e+01,0.000000000000000000e+00,5.921540609160936697e+01,5.141017367760980505e+01,8.056881969488654249e+01,6.785539151151880333e+01,4.614457502261360844e+01,6.087505761154875472e+01,5.793828636977916346e+01,7.329080162599153425e+01,8.164105180160201769e+01,5.925798838551158099e+01,1.589726636981237995e+01,5.516570926866000946e+01,8.582378793536689443e+01,5.459697196633847227e+01,4.651068772225344361e+01,6.806981147904105001e+01,3.992019195488637706e+01,6.422868502125301404e+01,2.119311123874765102e+01,5.327729470472019102e+01,1.857411312516414625e+01,1.989161838723997988e+01,9.277022828066892046e+00,4.147553687013471801e+01,7.082426544950651248e+01,2.994101034903074421e+01,6.798382438090153812e+01,6.727495040239190871e+01,3.423809558540540365e+01,5.492968993002742195e+01,3.963602176822765699e+01,3.459928236799098045e+01,4.383898451213492820e+01,1.800178372637597590e+01,6.462694410391354438e+01,5.685747246846858616e+01,1.914477019645166322e+01,4.644516171761633672e+01,2.869355434314375941e+01,3.727845868537847451e+01,9.313053504453006326e+01,4.179411055194483993e+01,4.848117226971424998e+01,5.220650792620037350e+01,5.334639106470168457e+01,3.652468310570611720e+01,2.948988098109670730e+01,5.606254039022778102e+01,7.566751898485281913e+01,3.218757374223957868e+01,9.379497688528883259e+01,7.843746359407450086e+01,1.167252324731920865e+01,2.008461021497629417e+01,2.963865610348238988e+01,5.578651869053535961e+01,1.781897339045483264e+01,7.438016813749158018e+01,6.514106215410461687e+01,7.123699021867656711e+01,3.872790212465378801e+01,8.125277006102993482e+01,6.015918896607003852e+00,5.478706922572941096e+01,2.707272816354340250e+01,3.506918584830884100e+01,8.845617883027784956e+01,2.422376149827256953e+01,4.298882799908049179e+01,7.434319314924783839e+01,7.883660872879107728e+01,7.200150387454118572e+01,4.782786666771951900e+01,5.211825677345856889e+01,1.593919903460339427e+01,3.450133851437864507e+01,2.154942119695997604e+01,7.535550322911625187e+01,4.195464818619647929e+01,4.547751354134344837e+01,6.168586965680690071e+01,7.890623515021052015e+01,3.689616416695830026e+01,7.002365442330321343e+01,5.984384573342773450e+01,6.732570894099794145e+01,2.800733024681542815e+01,7.418587024480497405e+01,7.142496639092456689e+01,5.104783262494726870e+01,6.626265229728676331e+01,4.640632772083431945e+01
6.559059389131621742e+01,1.947152611819272039e+01,2.942215971464833757e+01,7.024458674729008578e+01,6.664325422415207356e+01,8.439064640860317468e+01,7.202976820978761907e+01,5.921540609160936697e+01,0.000000000000000000e+00,1.903990859378437506e+01,6.191683308912064376e+01,7.686220554886139666e+01,2.031489503737540048e+01,6.319953073921887210e+01,7.289872364132929761e+01,5.655547170849595773e+01,4.154312900335427372e+01,5.117488527370600337e+01,1.188633096426675451e+01,3.344091068470300598e+01,4.369392540657923973e+01,1.450644139152498546e+01,3.162944075711383718e+01,2.597235258161035176e+01,7.639022056240236225e+01,8.839951741333609903e+01,5.290279347062845261e+01,1.863415187182711463e+01,6.091646739024149326e+01,3.813172886117287419e+01,4.520658091443904425e+01,5.233420190446518205e+01,2.935836417606848059e+01,2.766156900016657261e+01,3.730824683531829322e+01,6.349909065877710646e+01,9.213799172589432374e+01,3.253949457580768012e+01,3.188915939305798730e+01,6.046399780479266894e+01,3.496638575272852734e+01,7.780760422038083846e+01,1.363738916415905678e+01,8.953873037349028152e+01,2.690740957863769012e+01,5.022273376788253074e+01,5.232166709220225442e+01,9.090209664684414292e+01,3.777051982182597101e+01,6.701331850789694045e+01,1.288248297873187020e+01,7.594868165178365871e+01,5.420210342930063518e+01,8.932757153435093755e+01,2.667530013461452398e+01,2.282756935089479455e+01,2.465797455384831594e+01,5.664932496360516723e+01,5.992760524396051380e+01,1.473741124127917956e+01,7.026743592522636561e+01,3.280113371762703167e+01,4.660087147980332389e+01,4.859378886102445705e+01,4.591436896930599687e+01,7.085424941914362762e+01,5.481757058407719541e+01,4.245886820699142561e+01,5.997561897231007322e+01,8.993083102806392048e+01,3.107404420280959556e+01,5.782346701344009432e+01,5.160140958695754421e+01,6.010173508231625306e+01,1.050480467448424271e+01,3.845138554806278819e+01,5.285802338807916101e+01,6.001608083461182019e+01,1.463140252759468041e+01,3.118318706555545816e+01,4.649808552331099065e+01,7.085659870933952220e+01,1.667492080578149682e+01,2.649726443821158739e+01,6.565455303459353331e+01,5.495076138391720377e+01,6.482660188450651617e+01,1.572246404952324639e+01,7.462540643608182478e+00,4.014579601429131372e+01,6.121473115047206193e+01,5.414769874082028878e+01,8.120078854871411522e+01,2.845539754068239802e+01,4.362895492614202908e+01,2.503651412723036884e+01,2.530116676881218041e+01,6.262623536548307612e+01,5.021935873319650767e+01,1.313765292210420199e+01
4.606895193886812478e+01,5.649727656704982337e+00,1.752661345373797275e+01,4.298022215853038119e+01,2.600738356208691826e+01,8.101496316840041345e+01,7.551495992079836128e+01,5.141017367760980505e+01,1.903990859378437506e+01,0.000000000000000000e+00,5.421606533135792461e+01,2.149248747134588200e+01,8.115835204834054650e+01,6.140577910540319806e+01,7.116084345292063063e+01,6.025023708620288687e+01,4.201526428878480601e+01,8.003305636817542279e+01,4.338457183268961614e+01,1.487781099842013788e+01,6.796294868617202667e+01,7.367989538049559428e+01,9.031478882976583122e+01,5.746765033776311071e+01,4.424095250185108341e+01,4.604908579739772989e+01,1.698550730508889473e+01,4.203840556571122278e+01,6.775251741110803039e+01,2.845105233498942354e+01,1.001179569132951919e+01,7.254904060391223197e+01,7.984870955201908771e+01,4.974895292658506207e+01,1.104849810722315873e+01,1.715139440710289875e+01,4.966878079415971570e+01,9.391354156857521218e+01,8.983187952299751089e+00,4.536095167157562713e+01,1.695409872943881169e+01,5.677019539039334006e+01,3.574525329218530345e+01,8.075726534688433844e+01,3.836736548338713249e+01,4.788538579168616138e+01,2.604971300728892203e+01,7.755109634822038345e+01,8.674338729002730020e+01,5.741849576161409630e+01,5.178545379209122501e+01,8.165772087164845061e+01,1.821243379175395205e+01,9.046518646559877652e+01,4.750701077264485406e+01,4.264441629807144807e+01,4.916651432642159136e+01,4.795908638936160884e+01,2.947660467932129791e+01,4.540433382407133678e+01,1.721587935316235018e+01,7.745919496100052015e+01,1.525452695276030113e+01,6.010522916252058678e+01,6.166185024357309885e+01,5.218270191531216540e+01,5.161305183630710047e+01,6.021966805863893768e+01,4.442295286183018987e+01,4.821605320777202053e+01,4.387717295505041193e+01,6.779898383270780471e+01,7.647994073300492346e+01,1.274615846174284073e+01,3.175791281507020614e+01,5.983745408103159491e+01,4.061273791708827474e+01,4.488749154981240252e+01,2.623446903693944776e+01,5.468068685216671554e+01,1.910426614486310015e+01,7.718086854301967037e+01,1.364689917655131879e+01,2.953791449336745600e+01,5.563039824605195349e+01,3.947541416239602086e+01,7.840310899842140202e+01,5.813079994242542625e+01,1.887333248512225126e+01,9.032443772381515146e+01,6.910287434391827333e+01,7.075197630641693536e+01,4.304439828753642416e+01,4.734393342581968511e+01,4.375164871083653395e+01,1.303158286389960097e+01,8.281342732242546845e+01,3.491349112103242192e+01,7.432039742557775241e+01,2.420235830244905628e+01
